R2,cosTBTO
0.3022555410861969,0.9054041504859924
0.09815829247236252,0.6334253549575806
0.06646432727575302,0.4389498829841614
0.09576015919446945,0.12653203308582306
0.12794673442840576,0.32573452591896057
0.3678210973739624,0.9977969527244568
0.13628321886062622,0.20561489462852478
0.09761297702789307,0.477306991815567
0.14987042546272278,0.7653552889823914
0.35674068331718445,0.9946844577789307
0.08322283625602722,0.5846718549728394
0.09435388445854187,0.39894500374794006
0.21393263339996338,0.5978834629058838
0.3951708972454071,0.6275806427001953
0.13667389750480652,0.6723812222480774
0.2890513241291046,0.44192036986351013
0.14429190754890442,0.31422945857048035
0.09308388829231262,0.21762096881866455
0.21694433689117432,0.6089665293693542
0.24687115848064423,0.8225274682044983
0.16829988360404968,0.18993669748306274
0.1842971295118332,0.7187463045120239
0.26135560870170593,0.5926506519317627
0.13505597412586212,0.4958212077617645
0.272655725479126,0.9915187954902649
0.22419285774230957,0.9478765726089478
0.26523256301879883,0.6937233209609985
0.11007505655288696,0.0975281149148941
0.1907966583967209,0.2808445692062378
0.07591746002435684,0.6133274435997009
0.24452082812786102,0.8567392826080322
0.2177475392818451,0.8290648460388184
0.2265131026506424,0.6953097581863403
0.04442029446363449,0.07813792675733566
0.1323172003030777,0.8602420687675476
0.06848075240850449,0.8929256796836853
0.1895313858985901,0.8759796023368835
0.023164663463830948,0.1367616504430771
0.09657179564237595,0.6249767541885376
0.10918379575014114,0.5150877237319946
0.18589484691619873,0.6405792236328125
0.33067116141319275,0.9064772725105286
0.27276238799095154,0.7711861729621887
0.07205486297607422,0.7074922323226929
0.23001714050769806,0.2721088230609894
0.09770672768354416,0.019150111824274063
0.1837153434753418,0.4291703999042511
0.1000976487994194,0.5672257542610168
0.11873922497034073,0.6156908273696899
0.22717320919036865,0.8815106153488159
0.12842917442321777,0.5017775893211365
0.23763254284858704,0.893871545791626
0.20888036489486694,0.8256258964538574
0.27033933997154236,0.8654813766479492
0.14904940128326416,0.9945684671401978
0.13543786108493805,0.31933847069740295
0.2202572375535965,0.8254563212394714
0.11935587972402573,0.13528196513652802
0.2100405991077423,0.5097283720970154
0.14755463600158691,0.3917732834815979
0.15232709050178528,0.6753961443901062
0.11529426276683807,0.10271111130714417
0.1797446608543396,0.8226807117462158
0.11026448756456375,0.1058693528175354
0.08421681076288223,0.8143163323402405
0.1177997812628746,0.659085750579834
0.0830337256193161,0.4463084042072296
0.17615777254104614,0.06363894045352936
0.3284018337726593,0.9020804762840271
0.25516319274902344,0.9454135894775391
0.22709329426288605,0.9973694086074829
0.09967917948961258,0.6655054092407227
0.18118079006671906,0.0009794271318241954
0.14956538379192352,0.6847116947174072
0.2278020977973938,0.9528579115867615
0.05618488788604736,0.26463159918785095
0.28276240825653076,0.8093492388725281
0.20105525851249695,0.9434457421302795
0.21415695548057556,0.819398045539856
0.1941550225019455,0.867978036403656
0.044392187148332596,0.3348419666290283
0.10909197479486465,0.022776862606406212
0.039614737033843994,0.0764821469783783
0.12906143069267273,0.7473493814468384
0.09348225593566895,0.7631904482841492
0.20496107637882233,0.8249385952949524
0.10441216081380844,0.24051035940647125
0.23411618173122406,0.8625350594520569
0.14584363996982574,0.8703709840774536
0.059057094156742096,0.0838153213262558
0.2762340009212494,0.9336444735527039
0.14381827414035797,0.9496399760246277
0.18349789083003998,0.7988640069961548
0.31574565172195435,0.8219979405403137
0.14245904982089996,0.6920073628425598
0.3351481258869171,0.9740171432495117
0.14179033041000366,0.5672429203987122
0.09247440844774246,0.20265500247478485
0.14754441380500793,0.5478204488754272
0.10848931968212128,0.7355654835700989
0.13137634098529816,0.1691846400499344
0.23400621116161346,0.637582540512085
0.19018885493278503,0.13871031999588013
0.1376914232969284,0.5711358189582825
0.21348445117473602,0.685286283493042
0.1380462944507599,0.8968201875686646
0.1694798469543457,0.8295307755470276
0.2524075210094452,0.9181164503097534
0.2888514995574951,0.9241520762443542
0.16192947328090668,0.2670115828514099
0.06964191794395447,0.38886523246765137
0.15511615574359894,0.007204766850918531
0.15645013749599457,0.7279195785522461
0.08416399359703064,0.6493189930915833
0.03570231795310974,0.3968783915042877
0.11476090550422668,0.5767464637756348
0.03824566304683685,0.08775565028190613
0.06985033303499222,0.3660178482532501
0.1359928399324417,0.612099826335907
0.1624218225479126,0.8144277334213257
0.11890458315610886,0.4617043733596802
0.09284304827451706,0.3596285581588745
0.1450871080160141,0.425750732421875
0.07888812571763992,0.5317527055740356
0.07638665288686752,0.17649969458580017
0.09482823312282562,0.4497661590576172
0.018529750406742096,0.254708856344223
0.06206426024436951,0.039679352194070816
0.06381796300411224,0.0028507872484624386
0.073262058198452,0.00020467113063205034
0.12103702872991562,0.059377919882535934
0.2561606764793396,0.8416268825531006
0.14467798173427582,0.21675951778888702
0.1086205244064331,0.21951209008693695
0.24709515273571014,0.9514182209968567
0.13136489689350128,0.5124516487121582
0.1934591680765152,0.05788667872548103
0.12318261712789536,0.38010263442993164
0.1903531849384308,0.8160629272460938
0.12678372859954834,0.7497025728225708
0.14522552490234375,0.01566684991121292
0.04403083398938179,0.03668757528066635
0.13508182764053345,0.4752296209335327
0.0718967542052269,0.08434828370809555
0.25162017345428467,0.5535319447517395
0.08657369762659073,0.2646391689777374
0.2101447433233261,0.9914374351501465
0.08495007455348969,0.5019487142562866
0.15136481821537018,0.4938896894454956
0.10250070691108704,0.916394829750061
0.0704130232334137,0.052800197154283524
0.09897881746292114,0.023025982081890106
0.13173730671405792,0.015013779513537884
0.11610056459903717,0.5762966275215149
0.13641196489334106,0.7012593746185303
0.030784567818045616,0.265820175409317
0.15076367557048798,0.8534993529319763
0.24968603253364563,0.8586909770965576
0.3406575620174408,0.856822669506073
0.09113291651010513,0.04424911364912987
0.080287404358387,0.6191904544830322
0.061824552714824677,0.22864216566085815
0.20822399854660034,0.9977101683616638
0.1152300164103508,0.8295741677284241
0.08075064420700073,0.05417102947831154
0.11203223466873169,0.6013103723526001
0.02296542562544346,0.06330156326293945
0.2189132571220398,0.8065272569656372
0.07831975817680359,0.28191760182380676
0.197993665933609,0.536776065826416
0.13643217086791992,0.17686159908771515
0.27794018387794495,0.3650529086589813
0.1009145975112915,0.7250654101371765
0.4982522428035736,0.8255335688591003
0.09783525764942169,0.21476344764232635
0.11130072921514511,0.20391665399074554
0.1669175922870636,0.7883504629135132
0.15872740745544434,0.2553875744342804
0.11614002287387848,0.15635037422180176
0.1636326014995575,0.7270911931991577
0.12808682024478912,0.6814809441566467
0.17397497594356537,0.3113707900047302
0.07769464701414108,0.3549555242061615
0.07666327059268951,0.07894109934568405
0.34983018040657043,0.8073089718818665
0.3529314398765564,0.991474449634552
0.19908346235752106,0.39714300632476807
0.04648832604289055,0.4416074752807617
0.15623661875724792,0.9252950549125671
0.2682529091835022,0.5004674196243286
0.05637184903025627,0.43933627009391785
0.06118183955550194,0.05618748813867569
0.29065394401550293,0.9842458367347717
0.13906091451644897,0.2925042510032654
0.30311280488967896,0.8431929349899292
0.07714391499757767,0.47858092188835144
0.12423749268054962,0.9479618072509766
0.24363993108272552,0.748648464679718
0.19276268780231476,0.01743100769817829
0.027355777099728584,0.41532453894615173
0.05927729234099388,0.5025115609169006
0.06349484622478485,0.011982952244579792
0.19364215433597565,0.057347964495420456
0.2352294772863388,0.5486904382705688
0.20271223783493042,0.11804012954235077
0.1398562341928482,0.684472382068634
0.13334980607032776,0.23180951178073883
0.16599898040294647,0.4983915388584137
0.10395623743534088,0.7402632832527161
0.15449562668800354,0.4574595093727112
0.1519332081079483,0.18123218417167664
0.16916464269161224,0.3327731788158417
0.09456784278154373,0.24193459749221802
0.15459232032299042,0.420388400554657
0.20275424420833588,0.8422191739082336
0.143644317984581,0.413653165102005
0.11361829936504364,0.902420163154602
0.17929406464099884,0.41219362616539
0.1487441062927246,0.16208434104919434
0.11366017907857895,0.021382445469498634
0.1465572714805603,0.5629494190216064
0.060228168964385986,0.349997341632843
0.1968209445476532,0.2160997986793518
0.09085530042648315,0.09404052793979645
0.14588038623332977,0.23704972863197327
0.1687925010919571,0.07567276060581207
0.241248220205307,0.8852564096450806
0.0747184157371521,0.31929096579551697
0.1949196457862854,0.4768865704536438
0.1144798994064331,0.13667742908000946
0.15295451879501343,0.34653541445732117
0.04652697965502739,0.10659002512693405
0.029566867277026176,0.43523237109184265
0.19848035275936127,0.47334203124046326
0.45899543166160583,0.7205507159233093
0.095430389046669,0.08893421292304993
0.1503891944885254,0.781985878944397
0.2483169138431549,0.49702152609825134
0.15417875349521637,0.7940373420715332
0.13842691481113434,0.5782120227813721
0.046669986099004745,0.01629931479692459
0.19134438037872314,0.18182894587516785
0.14750151336193085,0.4889911711215973
0.11692387610673904,0.81404709815979
0.07188992202281952,0.3526562750339508
0.1336057186126709,0.043211691081523895
0.19596357643604279,0.6098343133926392
0.18104644119739532,0.7412686347961426
0.11328966170549393,0.17818209528923035
0.27135008573532104,0.5224037766456604
0.2192576378583908,0.9944601655006409
0.22171883285045624,0.11961562931537628
0.07993419468402863,0.35871461033821106
0.34977957606315613,0.8854641914367676
0.1392153948545456,0.9326176047325134
0.07993621379137039,0.5102853178977966
0.18088513612747192,0.9609925746917725
0.2811966836452484,0.9139144420623779
0.09342203289270401,0.20462894439697266
0.2586962878704071,0.990043580532074
0.09490512311458588,0.1978437602519989
0.2618648111820221,0.7032772302627563
0.24859552085399628,0.9823150038719177
0.18791896104812622,0.9064148664474487
0.15466253459453583,0.8357831835746765
0.07269032299518585,0.03465009108185768
0.1191110908985138,0.37645602226257324
0.1887025088071823,0.8133653998374939
0.21533378958702087,0.9566957354545593
0.04484902694821358,0.10894037783145905
0.1912776678800583,0.556020975112915
0.13067962229251862,0.16917337477207184
0.2263539433479309,0.47030290961265564
0.1999727338552475,0.9354145526885986
0.09822036325931549,0.5245491862297058
0.22316719591617584,0.34462642669677734
0.1354229599237442,0.3414649963378906
0.045977454632520676,0.23794372379779816
0.11511986702680588,0.12614279985427856
0.12203235924243927,0.7790251970291138
0.15197312831878662,0.01856631599366665
0.2780938744544983,0.7089459896087646
0.18354623019695282,0.319314569234848
0.18810823559761047,0.5780826807022095
0.12942782044410706,0.35786446928977966
0.15369270741939545,0.1526782214641571
0.1194920763373375,0.47851449251174927
0.41837194561958313,0.8034530878067017
0.08817007392644882,0.09806706756353378
0.18522389233112335,0.03265810385346413
0.1176476702094078,0.1612427830696106
0.14275051653385162,0.4432256817817688
0.09312919527292252,0.6690238118171692
0.17861242592334747,0.9028881788253784
0.1122346967458725,0.6412523984909058
0.22388887405395508,0.6211714744567871
0.15858162939548492,0.14859750866889954
0.22068564593791962,0.6319090127944946
0.14082039892673492,0.20210911333560944
0.0983530804514885,0.3682268261909485
0.10461660474538803,0.04311637580394745
0.28750449419021606,0.4447019696235657
0.166296124458313,0.5036838054656982
0.1849304884672165,0.2973310351371765
0.2468356341123581,0.7959199547767639
0.325846791267395,0.9562268257141113
0.15125325322151184,0.6369684338569641
0.19527867436408997,0.8208654522895813
0.11350032687187195,0.7430638074874878
0.22286896407604218,0.9427430629730225
0.041194409132003784,0.37804076075553894
0.18635226786136627,0.8150591254234314
0.08236861228942871,0.04400364309549332
0.3293820023536682,0.8956030607223511
0.2254304438829422,0.12902289628982544
0.3108150064945221,0.10606634616851807
0.2512461841106415,0.9304569363594055
0.28467419743537903,0.7715874910354614
0.090966135263443,0.04976664111018181
0.11237367242574692,0.5025988817214966
0.17886857688426971,0.4728795886039734
0.14988021552562714,0.28026506304740906
0.24509158730506897,0.855000913143158
0.11835846304893494,0.6557644009590149
0.2585734724998474,0.9993855953216553
0.26752033829689026,0.5617408752441406
0.054207079112529755,0.27740538120269775
0.12911191582679749,0.8164958953857422
0.15668776631355286,0.6620429754257202
0.06386207789182663,0.3177819848060608
0.09174632281064987,0.12674105167388916
0.1520458608865738,0.4414766728878021
0.06253646314144135,0.34552642703056335
0.02432442456483841,0.08217818289995193
0.14397874474525452,0.7974487543106079
0.056265391409397125,0.17704619467258453
0.13569048047065735,0.8523892760276794
0.33050695061683655,0.6075229048728943
0.16618770360946655,0.2861548066139221
0.07897774130105972,0.04809616133570671
0.04335090517997742,0.1672917604446411
0.04226920008659363,0.4094572961330414
0.07671310752630234,0.3766699731349945
0.3238960802555084,0.8092381358146667
0.09222300350666046,0.11914937943220139
0.11055849492549896,0.1340342015028
0.1425132155418396,0.7388772368431091
0.22424151003360748,0.8321992754936218
0.061194367706775665,0.24305304884910583
0.09456918388605118,0.6255079507827759
0.3060588836669922,0.8641805052757263
0.1939554065465927,0.7973405718803406
0.2461763620376587,0.9766819477081299
0.10535504668951035,0.029162989929318428
0.08238348364830017,0.12865276634693146
0.08846055716276169,0.13294385373592377
0.08155111223459244,0.3572779893875122
0.0984610766172409,0.8171208500862122
0.08967279642820358,0.3985891044139862
0.28041762113571167,0.5455740690231323
0.07165843993425369,0.09784512966871262
0.16078753769397736,0.27860018610954285
0.2553798258304596,0.8264607787132263
0.08145720511674881,0.061019670218229294
0.08500203490257263,0.05497641861438751
0.18189893662929535,0.5849735140800476
0.20177388191223145,0.37961217761039734
0.14181463420391083,0.5725554823875427
0.22883982956409454,0.6070374250411987
0.0795372948050499,0.360475093126297
0.1261887103319168,0.6618102192878723
0.06820949167013168,0.25065961480140686
0.09129691869020462,0.34429842233657837
0.3267439901828766,0.9673336744308472
0.028527485206723213,0.15508681535720825
0.23270675539970398,0.07693225890398026
0.36037781834602356,0.9725937843322754
0.20713920891284943,0.539301872253418
0.11232119798660278,0.1622045636177063
0.11299017816781998,0.7943529486656189
0.1231876090168953,0.7721316814422607
0.2317657172679901,0.7428432703018188
0.12562116980552673,0.5919907689094543
0.08350348472595215,0.16099227964878082
0.09294043481349945,0.09473744034767151
0.09293843805789948,0.41095611453056335
0.11686612665653229,0.3143976628780365
0.15736451745033264,0.21790803968906403
0.13919909298419952,0.795657217502594
0.04911251366138458,0.19031918048858643
0.05778314918279648,0.03813144937157631
0.19295673072338104,0.30956897139549255
0.13194997608661652,0.16980335116386414
0.15958453714847565,0.6364979147911072
0.06777720153331757,0.02569616585969925
0.04186151549220085,0.011490557342767715
0.14514483511447906,0.4414680004119873
0.17873652279376984,0.14372143149375916
0.214871346950531,0.683434784412384
0.15781188011169434,0.6162975430488586
0.26304686069488525,0.9276412725448608
0.3689126968383789,0.9242398738861084
0.16896197199821472,0.7814650535583496
0.11767083406448364,0.7067795991897583
0.09240075200796127,0.44752955436706543
0.1326790452003479,0.5863226652145386
0.08818985521793365,0.7609451413154602
0.07724761217832565,0.15010908246040344
0.18017169833183289,0.959648609161377
0.29205045104026794,0.684239387512207
0.16597352921962738,0.7975262999534607
0.11227968335151672,0.16383172571659088
0.12933015823364258,0.29604342579841614
0.10529829561710358,0.32929933071136475
0.031878434121608734,0.1551867127418518
0.02307370863854885,0.2663145065307617
0.06420920789241791,0.06682000309228897
0.12150003015995026,0.6200060844421387
0.11568879336118698,0.7155356407165527
0.32126230001449585,0.8670229315757751
0.40922310948371887,0.7242428064346313
0.17220067977905273,0.6232906579971313
0.10466011613607407,0.45860594511032104
0.05427967756986618,0.17976224422454834
0.1751052886247635,0.4660150706768036
0.19682422280311584,0.5306563377380371
0.13576281070709229,0.6395618319511414
0.13387852907180786,0.6363272666931152
0.12041124701499939,0.20339347422122955
0.09857022017240524,0.695663571357727
0.08442629873752594,0.378264456987381
0.17531156539916992,0.48469576239585876
0.11756351590156555,0.4094494581222534
0.2109300047159195,0.3331019878387451
0.14953753352165222,0.25187477469444275
0.23805950582027435,0.3917238116264343
0.24895715713500977,0.5873421430587769
0.20127324759960175,0.942702054977417
0.15401068329811096,0.869949460029602
0.10193935036659241,0.731833815574646
0.17640124261379242,0.6372300982475281
0.15404385328292847,0.9952057600021362
0.2341572344303131,0.6986656188964844
0.0971478521823883,0.09078426659107208
0.2207426130771637,0.6822764277458191
0.11855465918779373,0.1233033612370491
0.3184988498687744,0.9544702768325806
0.09474228322505951,0.05218328535556793
0.1644279956817627,0.04067476838827133
0.3760546147823334,0.84397292137146
0.12045682221651077,0.03699423372745514
0.1303718090057373,0.7989872097969055
0.08022227883338928,0.22319287061691284
0.1766447275876999,0.7677384614944458
0.1324455887079239,0.09758692979812622
0.15995532274246216,0.13890568912029266
0.29392099380493164,0.9367427825927734
0.029240218922495842,0.11841825395822525
0.2778870165348053,0.7057997584342957
0.032812416553497314,0.2737559378147125
0.23021359741687775,0.7113683223724365
0.12268229573965073,0.1822197437286377
0.1739233136177063,0.46242377161979675
0.12011829018592834,0.36558565497398376
0.33097267150878906,0.8463265895843506
0.25348541140556335,0.7444268465042114
0.1296725571155548,0.8681797981262207
0.1000952273607254,0.5047963261604309
0.15730547904968262,0.7014827132225037
0.18584251403808594,0.9546107649803162
0.12197819352149963,0.5642862915992737
0.12120255827903748,0.7056686282157898
0.1505192220211029,0.6593933701515198
0.14989052712917328,0.47298669815063477
0.06737054884433746,0.2718942165374756
0.14648686349391937,0.12126976251602173
0.20235233008861542,0.06336883455514908
0.1293516457080841,0.04028382524847984
0.23806355893611908,0.8738411664962769
0.025178827345371246,0.3991551399230957
0.3005567491054535,0.6390406489372253
0.27655255794525146,0.8103644847869873
0.11342858523130417,0.9608814120292664
0.21070866286754608,0.39084622263908386
0.04308084771037102,0.5751560926437378
0.12199217826128006,0.143889918923378
0.25871580839157104,0.8207272291183472
0.07259739935398102,0.2744266092777252
0.13954539597034454,0.8248443007469177
0.1591683328151703,0.12220703810453415
0.20658275485038757,0.365708589553833
0.11704801768064499,0.0862877145409584
0.1721658855676651,0.22415491938591003
0.08786945044994354,0.1182326003909111
0.0934225544333458,0.4484406113624573
0.16891387104988098,0.8795328140258789
0.11991408467292786,0.685984194278717
0.2538313865661621,0.478701114654541
0.2906271815299988,0.5343879461288452
0.17008735239505768,0.4113478660583496
0.09062385559082031,0.5248890519142151
0.09748230874538422,0.9798319339752197
0.11485481262207031,0.16889585554599762
0.10310470312833786,0.6746852397918701
0.15536361932754517,0.8387757539749146
0.1838967502117157,0.5271620750427246
0.04391523078083992,0.3381778299808502
0.29813551902770996,0.9928811192512512
0.1313466876745224,0.26950931549072266
0.046316374093294144,0.28959107398986816
0.07729405164718628,0.29342103004455566
0.38728460669517517,0.7879601120948792
0.1283612698316574,0.5256122350692749
0.12767721712589264,0.751710057258606
0.2163821905851364,0.5608188509941101
0.2771851718425751,0.958634078502655
0.27324891090393066,0.990471601486206
0.10667765885591507,0.029634790495038033
0.2680028975009918,0.8717651963233948
0.16787190735340118,0.971909761428833
0.22176580131053925,0.9262292981147766
0.15976038575172424,0.05565866455435753
0.10584835708141327,0.663295567035675
0.17599642276763916,0.10181370377540588
0.28880760073661804,0.6105287075042725
0.10086632519960403,0.041218969970941544
0.1971627026796341,0.41092225909233093
0.1660918891429901,0.991509199142456
0.2152639478445053,0.5467722415924072
0.06833985447883606,0.12172196060419083
0.2260688990354538,0.6176890730857849
0.142997145652771,0.0936056450009346
0.17669269442558289,0.2878623902797699
0.0973949134349823,0.8235878348350525
0.14162473380565643,0.9710951447486877
0.17181973159313202,0.2078060656785965
0.19786499440670013,0.6460198760032654
0.12324561923742294,0.01612750068306923
0.22283701598644257,0.4014102816581726
0.09930144995450974,0.39718878269195557
0.11782363802194595,0.7821298241615295
0.18360738456249237,0.6183801293373108
0.24302327632904053,0.05966687202453613
0.26662176847457886,0.8486521244049072
0.0365135483443737,0.3880269229412079
0.18794935941696167,0.502631425857544
0.2338695526123047,0.7948497533798218
0.21726717054843903,0.29427245259284973
0.11106480658054352,0.3916281759738922
0.206401988863945,0.6442524790763855
0.3117130398750305,0.8837255239486694
0.13264305889606476,0.12230005115270615
0.22153933346271515,0.5340888500213623
0.05279449746012688,0.47408491373062134
0.12214510142803192,0.1272442787885666
0.150359645485878,0.4805998206138611
0.06199932098388672,0.15294969081878662
0.05734122171998024,0.20802751183509827
0.10227632522583008,0.5636129975318909
0.13305333256721497,0.6895639896392822
0.1779688596725464,0.7623708844184875
0.12344569712877274,0.928311288356781
0.09039591997861862,0.3470988869667053
0.1990727037191391,0.03804134204983711
0.08709502965211868,0.42180609703063965
0.13740046322345734,0.09882061928510666
0.105206198990345,0.6982794404029846
0.2719976007938385,0.6189192533493042
0.28811371326446533,0.9623027443885803
0.2731999456882477,0.6542673110961914
0.08880767226219177,0.20837187767028809
0.23825834691524506,0.8231374621391296
0.13455158472061157,0.8627079129219055
0.020092107355594635,0.02869417890906334
0.14798316359519958,0.05692782998085022
0.17707981169223785,0.533906877040863
0.07969337701797485,0.1917237639427185
0.09694043546915054,0.6391486525535583
0.1684935837984085,0.5015267133712769
0.0396464578807354,0.23094892501831055
0.24837127327919006,0.07044106721878052
0.05440341681241989,0.13424637913703918
0.16297893226146698,0.7959839105606079
0.20713306963443756,0.9350629448890686
0.10603846609592438,0.10940796136856079
0.055745065212249756,0.43283677101135254
0.14690998196601868,0.6292594075202942
0.23432056605815887,0.8801689743995667
0.08220257610082626,0.01417633704841137
0.16533036530017853,0.2423488050699234
0.10826168209314346,0.5279016494750977
0.13183948397636414,0.0415225513279438
0.10989730060100555,0.07873315364122391
0.14186453819274902,0.37858471274375916
0.15499389171600342,0.49693602323532104
0.07678920030593872,0.21403466165065765
0.313917875289917,0.9019145965576172
0.1836850494146347,0.41983407735824585
0.1750049740076065,0.8929706811904907
0.2748505473136902,0.5726649761199951
0.11646808683872223,0.22949716448783875
0.11920205503702164,0.48889264464378357
0.02571304701268673,0.11851624399423599
0.1030154898762703,0.7828339338302612
0.19321027398109436,0.5218781232833862
0.060785338282585144,0.14895085990428925
0.08862809836864471,0.309802770614624
0.038623448461294174,0.5919477343559265
0.21357154846191406,0.9822384715080261
0.09566444903612137,0.6797726154327393
0.10150057077407837,0.05465329438447952
0.2431691288948059,0.8759478330612183
0.13042424619197845,0.8174691200256348
0.10631763190031052,0.42709821462631226
0.12124010175466537,0.13765467703342438
0.22078759968280792,0.7087934017181396
0.09216336905956268,0.45463132858276367
0.06697843968868256,0.43496400117874146
0.2756662666797638,0.7873929738998413
0.317192018032074,0.19216111302375793
0.07784067839384079,0.45614635944366455
0.11658153682947159,0.2179313600063324
0.0440107136964798,0.17627175152301788
0.23677097260951996,0.7965985536575317
0.11895094066858292,0.5266180038452148
0.06283759325742722,0.1962430477142334
0.17103132605552673,0.6848551630973816
0.26338067650794983,0.6638948917388916
0.20962746441364288,0.9168798923492432
0.08593235909938812,0.16049563884735107
0.09736022353172302,0.5876815915107727
0.1640939712524414,0.8206411600112915
0.29125499725341797,0.22649343311786652
0.07037481665611267,0.3799671232700348
0.0856168195605278,0.05883947014808655
0.11524613946676254,0.3854188024997711
0.14785154163837433,0.284712016582489
0.13343970477581024,0.3580622375011444
0.12968870997428894,0.5700203776359558
0.15719373524188995,0.7401913404464722
0.12404584884643555,0.4558458626270294
0.16339680552482605,0.8825293183326721
0.08399228006601334,0.4582335948944092
0.24453552067279816,0.8579884767532349
0.10331347584724426,0.8719943165779114
0.3144010305404663,0.8363577127456665
0.17816591262817383,0.2882790267467499
0.09595087915658951,0.5125526785850525
0.25755706429481506,0.8001406788825989
0.1327177882194519,0.1750674694776535
0.09834211319684982,0.7529975175857544
0.11411574482917786,0.03081810660660267
0.17740985751152039,0.5213964581489563
0.06423838436603546,0.5392322540283203
0.27524223923683167,0.8588191270828247
0.30293551087379456,0.9030182361602783
0.1534063071012497,0.8612014651298523
0.1795833855867386,0.5244612097740173
0.15155108273029327,0.35155898332595825
0.15838395059108734,0.4148486852645874
0.08180009573698044,0.6193405389785767
0.2784710228443146,0.7703492641448975
0.16027359664440155,0.7265886068344116
0.10035048425197601,0.4420453906059265
0.08104715496301651,0.523056149482727
0.20421631634235382,0.15159159898757935
0.12761691212654114,0.34165501594543457
0.15882602334022522,0.5112420916557312
0.20811165869235992,0.038966599851846695
0.1991998553276062,0.9394044280052185
0.18013565242290497,0.26619336009025574
0.13193482160568237,0.6894660592079163
0.13984188437461853,0.40659093856811523
0.0756567120552063,0.1650034338235855
0.32734450697898865,0.9399044513702393
0.22605301439762115,0.7513713240623474
0.07317850738763809,0.5439780950546265
0.18875162303447723,0.911948561668396
0.17511582374572754,0.9521275758743286
0.19109958410263062,0.9148408770561218
0.047912053763866425,0.3045182228088379
0.12532560527324677,0.400847464799881
0.1294236183166504,0.39639148116111755
0.18350890278816223,0.5649369359016418
0.044832054525613785,0.16042549908161163
0.07434599101543427,0.6693297028541565
0.30658960342407227,0.8597275614738464
0.18991337716579437,0.4107782244682312
0.0767923891544342,0.31691429018974304
0.2546982169151306,0.45073795318603516
0.1374615728855133,0.67021244764328
0.17428119480609894,0.4036969542503357
0.1818981170654297,0.27467212080955505
0.18090413510799408,0.22811082005500793
0.17571066319942474,0.5140968561172485
0.11398229748010635,0.6467844843864441
0.16038769483566284,0.7602871656417847
0.0562761090695858,0.19837333261966705
0.20226706564426422,0.8957503437995911
0.1540323942899704,0.20014993846416473
0.07195353507995605,0.33037829399108887
0.04942405968904495,0.4741491973400116
0.08848170936107635,0.5083936452865601
0.22952905297279358,0.6771575212478638
0.1192518100142479,0.42275452613830566
0.13112761080265045,0.37548550963401794
0.1444050818681717,0.6295722723007202
0.23088841140270233,0.5182117819786072
0.1718292534351349,0.7573361396789551
